file_path,file_name,extension,duration_sec,n_onsets,onsets_per_sec,associated_chart
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉGÉçÉCÉR/eroiko.mp3,eroiko.mp3,.mp3,100.26,47,0.4688,eroiko.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Lovers Unlimited!/Lovers Unlimited!.mp3,Lovers Unlimited!.mp3,.mp3,114.35,82,0.7171,Lovers Unlimited!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/HYPER GIRLS GO! GO!/HYPER GIRLS GO! GO!.mp3,HYPER GIRLS GO! GO!.mp3,.mp3,86.52,443,5.1203,Hyper.ssc
"/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/We Love, Papa Love!!/We Love,Papa Love!!.mp3","We Love,Papa Love!!.mp3",.mp3,103.07,278,2.6973,"We Love,Papa Love!!.sm"
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/âÿóÔEx/âÿóÔ.mp3,âÿóÔ.mp3,.mp3,107.12,330,3.0808,âÿóÔ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Grow up/Grow up.mp3,Grow up.mp3,.mp3,85.89,185,2.1539,Grow up.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/éÈÇ∆ï…ÇÃÉâÉìÉyÅ[ÉW/éÈÇ∆ï…ÇÃÉâÉìÉyÅ[ÉW.mp3,éÈÇ∆ï…ÇÃÉâÉìÉyÅ[ÉW.mp3,.mp3,124.97,134,1.0723,éÈÇ∆ï…ÇÃÉâÉìÉyÅ[ÉW.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñ≤â‘âŒ/ñ≤â‘âŒ.mp3,ñ≤â‘âŒ.mp3,.mp3,138.34,282,2.0384,ñ≤â‘âŒ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ridig Paradise/Rigid Paradise.mp3,Rigid Paradise.mp3,.mp3,206.13,212,1.0285,Rigid Paradise.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/êiÇﬂÅIÉCÉbÉXÉìåRíc -Rebellion of the Dwarfs-/êiÇﬂÅIÉCÉbÉXÉìåRíc -Rebellion of the Dwarfs- [EXH].mp3,êiÇﬂÅIÉCÉbÉXÉìåRíc -Rebellion of the Dwarfs- [EXH].mp3,.mp3,118.61,162,1.3658,basic.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/brotherTeacher/brotherTeacher.mp3,brotherTeacher.mp3,.mp3,125.75,475,3.7772,brotherTeacher.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®åZÇøÇ·ÇÒÅAÇ‡Ç¡Ç∆ÅI/onikish.mp3,onikish.mp3,.mp3,94.25,335,3.5545,onikish.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Faint Tone/Faint Tone.mp3,Faint Tone.mp3,.mp3,132.99,347,2.6092,Faint Tone.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉgÉLÉÅÉLÉuÅ[ÉPÉgÉX/ÉgÉLÉÅÉLÉuÅ[ÉPÉgÉX.mp3,ÉgÉLÉÅÉLÉuÅ[ÉPÉgÉX.mp3,.mp3,140.56,485,3.4504,ÉgÉLÉÅÉLÉuÅ[ÉPÉgÉX.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Everlasting Blue/Everlasting Blue.mp3,Everlasting Blue.mp3,.mp3,133.02,116,0.8721,Everlasting Blue.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/à´îLëﬁéU/akubyotaisann.mp3,akubyotaisann.mp3,.mp3,116.65,347,2.9747,akubyotaisann.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇÕÇ¡Ç“Ç°Ç»ÇÒÇæÇ©ÇÁÇ¢Ç¢Ç∂Ç·ÇÒ/ÇÕÇ¡Ç“Ç°Ç»ÇÒÇæÇ©ÇÁÇ¢Ç¢Ç∂Ç·ÇÒ.mp3,ÇÕÇ¡Ç“Ç°Ç»ÇÒÇæÇ©ÇÁÇ¢Ç¢Ç∂Ç·ÇÒ.mp3,.mp3,86.91,288,3.3138,ÇÕÇ¡Ç“Ç°Ç»ÇÒÇæÇ©ÇÁÇ¢Ç¢Ç∂Ç·ÇÒ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/à§ÅAâ∑ìxÅB/à§ÅBâ∑ìxÅB.mp3,à§ÅBâ∑ìxÅB.mp3,.mp3,95.48,220,2.3042,à§ÅBâ∑ìxÅB.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇπÇÊÅIâ≥èó/óˆÇπÇÊÅIâ≥èó.mp3,óˆÇπÇÊÅIâ≥èó.mp3,.mp3,116.11,346,2.9798,óˆÇπÇÊÅIâ≥èó.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç‹Ç¡ÇµÇÆÇÁÅI/Ç‹Ç¡ÇµÇÆÇÁÅI.mp3,Ç‹Ç¡ÇµÇÆÇÁÅI.mp3,.mp3,115.54,390,3.3755,Ç‹Ç¡ÇµÇÆÇÁÅI.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ULTRA BUTTERFLY(ç£çÑóÕ)/ULTRA BUTTERFLY(ç£çÑóÕ).mp3,ULTRA BUTTERFLY(ç£çÑóÕ).mp3,.mp3,123.85,221,1.7845,ULTRA BUTTERFLY(ç£çÑóÕ).sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉqÉJÉä/hikari.mp3,hikari.mp3,.mp3,90.04,138,1.5326,hikari.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉlÉKÉeÉBÉuÅEÉ[ÉçÅEÉpÉâÉ_ÉCÉXÅI/ÉlÉKÉeÉBÉuÅEÉ[ÉçÅEÉpÉâÉ_ÉCÉXÅI.mp3,ÉlÉKÉeÉBÉuÅEÉ[ÉçÅEÉpÉâÉ_ÉCÉXÅI.mp3,.mp3,110.21,518,4.7001,ÉlÉKÉeÉBÉuÅEÉ[ÉçÅEÉpÉâÉ_ÉCÉXÅI.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®â≈Ç≥ÇÒÇ™èóê_Ç≥Ç‹Ç¡/megamisamaxtu.mp3,megamisamaxtu.mp3,.mp3,96.18,365,3.7949,megamisamaxtu.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇ≥Ç≠É~ÉâÉC/óˆÇ≥Ç≠É~ÉâÉC.ogg,óˆÇ≥Ç≠É~ÉâÉC.ogg,.ogg,121.29,433,3.5701,óˆÇ≥Ç≠É~ÉâÉC.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/KiLLERLADY/KiLLERLADY.mp3,KiLLERLADY.mp3,.mp3,102.58,210,2.0471,KiLLERLADY.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/åNÇ™Ç¢ÇÈÇ©ÇÁ/reimei.mp3,reimei.mp3,.mp3,118.99,475,3.992,reimei.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ôÙöKÅIÉhìcé…ÇøÇ·ÇÒÇÀÇÈÇT/ch5.mp3,ch5.mp3,.mp3,121.9,385,3.1583,ch5.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/good-bye crisis Ex/good-bye crisis.mp3,good-bye crisis.mp3,.mp3,117.11,146,1.2467,good-bye crisis.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÃÉåÉVÉsEx/resipi.mp3,resipi.mp3,.mp3,102.74,314,3.0563,resipi.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/millionvocaloid/millionvocaloid.mp3,millionvocaloid.mp3,.mp3,92.8,277,2.9849,millionvocaloid.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/lucky monster Ex/lucky monster.mp3,lucky monster.mp3,.mp3,102.14,393,3.8477,lucky monster.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇøÇÂÇ±Ç¡Ç∆ÅôÇŒÇÒÇœÇ¢Ç†/tyoko.mp3,tyoko.mp3,.mp3,140.03,393,2.8065,tyoko.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/detonator Ex/detonator.mp3,detonator.mp3,.mp3,93.91,360,3.8334,detonator.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/êÁîNÇÃ„J/êÁîNÇÃ„J.mp3,êÁîNÇÃ„J.mp3,.mp3,121.6,445,3.6595,êÁîNÇÃ„J.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/This World is a Roulette/This World is a Roulette.mp3,This World is a Roulette.mp3,.mp3,142.45,611,4.2894,This World is a Roulette.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/íNÇ©ëÅÇ≠Ç†ÇÃèóÇé~ÇﬂÇƒÇ≠ÇÍÇ•Ç¡ÅI/íNÇ©ëÅÇ≠Ç†ÇÃèóÇé~ÇﬂÇƒÇ≠ÇÍÇ•Ç¡ÅI.mp3,íNÇ©ëÅÇ≠Ç†ÇÃèóÇé~ÇﬂÇƒÇ≠ÇÍÇ•Ç¡ÅI.mp3,.mp3,116.64,213,1.8262,íNÇ©ëÅÇ≠Ç†ÇÃèóÇé~ÇﬂÇƒÇ≠ÇÍÇ•Ç¡ÅI.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Realize Maze/Realize Maze.mp3,Realize Maze.mp3,.mp3,130.89,218,1.6656,Realize Maze.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñÏèbÉèÉCÉãÉh/ñÏèbÉèÉCÉãÉh.mp3,ñÏèbÉèÉCÉãÉh.mp3,.mp3,128.12,148,1.1552,ñÏèbÉèÉCÉãÉh.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/INFINITY/INFINITY.mp3,INFINITY.mp3,.mp3,121.77,566,4.6481,INFINITY.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/partyÅôparty Time!/partyÅôparty Time!.mp3,partyÅôparty Time!.mp3,.mp3,104.71,387,3.696,partyÅôparty Time!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Flyable Heart/Flyable Heart.mp3,Flyable Heart.mp3,.mp3,120.66,461,3.8207,Flyable Heart.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñ¢óàÉmÉXÉ^ÉãÉWÉA/ñ¢óàÉmÉXÉ^ÉãÉWÉA.mp3,ñ¢óàÉmÉXÉ^ÉãÉWÉA.mp3,.mp3,121.91,244,2.0014,ñ¢óàÉmÉXÉ^ÉãÉWÉA.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/My sweet lady/My sweet lady.mp3,My sweet lady.mp3,.mp3,121.97,578,4.739,My sweet lady.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Sweet Sweet ÉAÉäÉX/alice.mp3,alice.mp3,.mp3,105.77,388,3.6683,alice.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/lucky monster/lucky monster.mp3,lucky monster.mp3,.mp3,102.14,393,3.8477,lucky monster.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÃÉpÉYÉã/óˆÇÃÉpÉYÉã.mp3,óˆÇÃÉpÉYÉã.mp3,.mp3,126.26,350,2.772,óˆÇÃÉpÉYÉã.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÕÅáÇ‹Ç∂Ç¡Ç≠ÅI/óˆÇÕÅáÇ‹Ç∂Ç¡Ç≠ÅI.mp3,óˆÇÕÅáÇ‹Ç∂Ç¡Ç≠ÅI.mp3,.mp3,91.19,144,1.5791,magic.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/SignalPlus/SignalPlus.mp3,SignalPlus.mp3,.mp3,98.51,441,4.4768,SignalPlus.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/SIGNAL/SIGNAL.mp3,SIGNAL.mp3,.mp3,85.32,152,1.7816,SIGNAL.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Quon/Quon.mp3,Quon.mp3,.mp3,132.77,509,3.8337,Quon.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/the game/the game.mp3,the game.mp3,.mp3,99.32,415,4.1785,the game.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉIÉgÉÅÉSÉRÉçÅiÅâÅj/ÉIÉgÉÅÉSÉRÉçÅiÅâÅj.mp3,ÉIÉgÉÅÉSÉRÉçÅiÅâÅj.mp3,.mp3,100.09,357,3.5668,ÉIÉgÉÅÉSÉRÉçÅiÅâÅj.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/HANAJI/HANAJI.mp3,HANAJI.mp3,.mp3,89.89,211,2.3474,HANAJI.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®åZÇøÇ·ÇÒÅAâEéËÇÃégópÇã÷é~ÇµÇ‹Ç∑/Ç®åZÇøÇ·ÇÒÅAâEéËÇÃégópÇã÷é~ÇµÇ‹Ç∑.mp3,Ç®åZÇøÇ·ÇÒÅAâEéËÇÃégópÇã÷é~ÇµÇ‹Ç∑.mp3,.mp3,137.61,500,3.6334,Ç®åZÇøÇ·ÇÒÅAâEéËÇÃégópÇã÷é~ÇµÇ‹Ç∑.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/syukusai/syukusai.mp3,syukusai.mp3,.mp3,102.61,521,5.0775,syukusai.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Floating up Ex/floating up.mp3,floating up.mp3,.mp3,116.48,521,4.4729,floating up.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/The Gorilla/The Gorilla.mp3,The Gorilla.mp3,.mp3,140.56,649,4.6171,The Gorilla.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/LOVE ADVENTURE(EX)/LOVE ADVENTURE.mp3,LOVE ADVENTURE.mp3,.mp3,90.84,137,1.5081,LOVE ADVENTURE.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Fake!/Fake!.mp3,Fake!.mp3,.mp3,134.49,252,1.8737,Fake!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉpÅ®ÉsÅ®ÉvÅ®Yeah!/ppp.mp3,ppp.mp3,.mp3,109.26,355,3.2492,ppp.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/7 Colors/7 Colors.mp3,7 Colors.mp3,.mp3,101.16,178,1.7596,7 Colors.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇÕÇÈÇ©Ç©Ç»ÇΩ/ÇÕÇÈÇ©Ç©Ç»ÇΩ.mp3,ÇÕÇÈÇ©Ç©Ç»ÇΩ.mp3,.mp3,185.26,598,3.2279,ÇÕÇÈÇ©Ç©Ç»ÇΩ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ZEUS/ZEUS.mp3,ZEUS.mp3,.mp3,122.69,361,2.9425,ZEUS.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Knowing/Knowing.mp3,Knowing.mp3,.mp3,100.13,269,2.6866,Knowing.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Little Sister Bitch/Little Sister Bitch.mp3,Little Sister Bitch.mp3,.mp3,154.51,495,3.2036,Little Sister Bitch.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñÖÅIê‚ëŒSAYÅôóùò_/ñÖÅIê‚ëŒSAYÅôóùò_.mp3,ñÖÅIê‚ëŒSAYÅôóùò_.mp3,.mp3,109.19,319,2.9215,ñÖÅIê‚ëŒSAYÅôóùò_.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/DokiDokiÇ™é~Ç‹ÇÁÇ»Ç¢/DokiDokiÇ™é~Ç‹ÇÁÇ»Ç¢.mp3,DokiDokiÇ™é~Ç‹ÇÁÇ»Ç¢.mp3,.mp3,103.11,319,3.0939,DokiDokiÇ™é~Ç‹ÇÁÇ»Ç¢.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉJÅ[ÉjÉoÉã/carnival.mp3,carnival.mp3,.mp3,94.69,124,1.3095,carnival.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/taidou/taidou.mp3,taidou.mp3,.mp3,76.08,152,1.9978,taidou.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/primal/primal.mp3,primal.mp3,.mp3,114.18,383,3.3543,primal.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/NanoTaihen/NanoTaihen.mp3,NanoTaihen.mp3,.mp3,121.73,327,2.6862,NanoTaihen.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/cold planet/cold planet.mp3,cold planet.mp3,.mp3,135.98,572,4.2065,cold planet.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/swee-chuÅÙÅ@Å`ÉLÉXÇµÇƒÇ®Ç…Ç¢ÇøÇ·ÇÒÅ`/swee-chuÅÙÅ@Å`ÉLÉXÇµÇƒÇ®Ç…Ç¢ÇøÇ·ÇÒÅ`.mp3,swee-chuÅÙÅ@Å`ÉLÉXÇµÇƒÇ®Ç…Ç¢ÇøÇ·ÇÒÅ`.mp3,.mp3,85.05,369,4.3384,swee-chuÅÙÅ@Å`ÉLÉXÇµÇƒÇ®Ç…Ç¢ÇøÇ·ÇÒÅ`.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Witch's Garden/Witch's Garden.mp3,Witch's Garden.mp3,.mp3,134.68,481,3.5716,Witch's Garden.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/YouHeartIt/YouHeartIt.mp3,YouHeartIt.mp3,.mp3,107.95,83,0.7689,YouHeartIt.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ètêFÉÅÉçÉfÉB/melody.mp3,melody.mp3,.mp3,104.05,210,2.0183,melody.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉCÉmÉZÉìÉX/ÉCÉmÉZÉìÉX.mp3,ÉCÉmÉZÉìÉX.mp3,.mp3,128.47,388,3.0201,ÉCÉmÉZÉìÉX.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/LOVEPHASE/LOVEPHASE.mp3,LOVEPHASE.mp3,.mp3,103.18,351,3.4017,LOVEPHASE.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/meisaiidol/meisaiidol.mp3,meisaiidol.mp3,.mp3,127.91,86,0.6723,meisaiidol.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/I need magic Å`âÇØÇ»Ç¢É}ÉWÅöÉLÉÖÉìÅ`/I need magic Å`âÇØÇ»Ç¢É}ÉWÅöÉLÉÖÉìÅ`.mp3,I need magic Å`âÇØÇ»Ç¢É}ÉWÅöÉLÉÖÉìÅ`.mp3,.mp3,115.57,302,2.6132,I need magic Å`âÇØÇ»Ç¢É}ÉWÅöÉLÉÖÉìÅ`.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉXÉgÉåÉCÉgÉVÅ[Év -Merry Quintet's Ver-/sutoreito.mp3,sutoreito.mp3,.mp3,111.65,520,4.6575,sutoreito.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/And Jump!!/And Jump!!.mp3,And Jump!!.mp3,.mp3,96.91,266,2.7447,And Jump!!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Aliare/Aliare.mp3,Aliare.mp3,.mp3,131.52,477,3.6269,Aliare.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/sisterapplication/sisterapplication.mp3,sisterapplication.mp3,.mp3,90.17,153,1.6967,sisterapplication.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñœëzÉ_ÉCÉÑÉÇÉìÉh/ñœëzÉ_ÉCÉÑÉÇÉìÉh.mp3,ñœëzÉ_ÉCÉÑÉÇÉìÉh.mp3,.mp3,110.22,322,2.9213,ñœëzÉ_ÉCÉÑÉÇÉìÉh.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/platonic syndrome/platonic syndrome.mp3,platonic syndrome.mp3,.mp3,121.37,515,4.2433,platonic syndrome.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñÿòRÇÍì˙ÉtÉåÉlÉã/ñÿòRÇÍì˙ÉtÉåÉlÉã.mp3,ñÿòRÇÍì˙ÉtÉåÉlÉã.mp3,.mp3,93.65,250,2.6695,ñÿòRÇÍì˙ÉtÉåÉlÉã.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇ∑ÇÈéoñÖÅôÉâÅôòZèdët/óˆÇ∑ÇÈéoñÖÅôÉâÅôòZèdët.ogg,óˆÇ∑ÇÈéoñÖÅôÉâÅôòZèdët.ogg,.ogg,111.31,449,4.0337,óˆÇ∑ÇÈéoñÖÅôÉâÅôòZèdët.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Goin' Under/Goin' Under.ogg,Goin' Under.ogg,.ogg,123.43,672,5.4444,Goin' Under.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Springtime/Kommisar - Springtime.mp3,Kommisar - Springtime.mp3,.mp3,129.04,506,3.9211,Springtime_integrated.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Love to Rise in the Summer Morning/Love to Rise in the Summer Morning.ogg,Love to Rise in the Summer Morning.ogg,.ogg,147.7,611,4.1367,Love to Rise in the Summer Morning.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Girls/Girls.ogg,Girls.ogg,.ogg,127.97,423,3.3053,Girls.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Goodbye (2012 Mix)/Goodbye (2012 Mix).ogg,Goodbye (2012 Mix).ogg,.ogg,134.82,550,4.0794,Goodbye (2012 Mix).ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Bad Ketchup/Bad Ketchup.ogg,Bad Ketchup.ogg,.ogg,142.38,516,3.6242,Bad Ketchup.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Named 'The Moon'/Named 'The Moon'.ogg,Named 'The Moon'.ogg,.ogg,150.0,775,5.1667,Named 'The Moon'.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Gangnam Style/Gangnam Style.ogg,Gangnam Style.ogg,.ogg,147.27,516,3.5037,Gangnam Style.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Need Your Love -SF_Dubstep Mix-/Need Your Love -SF_Dubstep Mix-.ogg,Need Your Love -SF_Dubstep Mix-.ogg,.ogg,130.27,688,5.2812,Need Your Love -SF_Dubstep Mix-.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Turn Up (The Music)/Turn Up (The Music).ogg,Turn Up (The Music).ogg,.ogg,178.29,940,5.2724,Turn Up (The Music).ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Goin' Under/Goin' Under.ogg,Goin' Under.ogg,.ogg,123.43,672,5.4444,Goin' Under.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Bitch Clap/Bitch Clap.ogg,Bitch Clap.ogg,.ogg,129.6,681,5.2546,Bitch Clap.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Stamina/Stamina.ogg,Stamina.ogg,.ogg,129.6,619,4.7762,Stamina.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Pain Game/Pain Game.ogg,Pain Game.ogg,.ogg,128.57,209,1.6256,Pain Game.ssc
